Lokacija,lang,long,atd
"TOPOLŠICA 81A, 3326 TOPOLŠICA",46.40132,15.0194797,0.0
"VIDEM 37, 1312 VIDEM - DOBREPOLJE",45.8500637,14.6972495,0.0
"VILHARJEVA CESTA 33C, 6250 ILIRSKA BISTRICA",45.57533225,14.232246400000003,0.0
"KAMENCE 10, 3250 ROGAŠKA SLATINA",46.2041456,15.6249871,0.0
"CESTA MAJDE ŠILC 1, 1317 SODRAŽICA",45.7609646,14.6343612,0.0
"TRG REVOLUCIJE 4, 2000 MARIBOR",46.5537495,15.6464115,0.0
"MARKOVCI 33D, 2281 MARKOVCI",46.3944576,15.9373255,0.0
"LANGUSOVA ULICA 15, 2250 PTUJ",46.4317018,15.8836061,0.0
"REPNJE 29, 1217 VODICE",46.1671492,14.4869086,0.0
"RIMSKA CESTA 80, 3311 ŠEMPETER V SAVINJSKI DOLINI",46.2575884,15.1152571,0.0
"ČOLNIKOV TRG 3, 2234 BENEDIKT",46.60679315,15.889705404623925,0.0
"PAMEČE 104, 2380 SLOVENJ GRADEC",46.5331174,15.072624,0.0
"MESTNI VRH 20, 2250 PTUJ",46.4535791,15.8505197,0.0
"ULICA FRANKOLOVSKIH ŽRTEV 44, 3000 CELJE",46.2518754,15.2756458,0.0
"PRVENCI 5B, 2281 MARKOVCI",46.4074264,15.9566968,0.0
"KOJSKO 15, 5211 KOJSKO",46.0040459,13.5755579,0.0
"GRIZOLDOVA ULICA 3, 2000 MARIBOR",46.536435,15.602523684196631,0.0
"PODSVETIJA 26E, 1351 BREZOVICA PRI LJUBLJANI",46.019763,14.41947923505082,0.0
"VOJKOVA ULICA 8B, 5280 IDRIJA",46.0057668,14.028459759315993,0.0
"PARIŽLJE 18A, 3314 BRASLOVČE",46.2816375,15.0552363,0.0
"STANETINCI 21, 2236 CERKVENJAK",46.554831899999996,15.938975341348943,0.0
"CESTA K TAMU 22, 2000 MARIBOR",46.5265445,15.66255800366249,0.0
"ZALOŠKA CESTA 158, 1000 LJUBLJANA",46.05588975,14.558697299999999,0.0
"KUNAVERJEVA ULICA 2, 1000 LJUBLJANA",46.079918,14.4794881,0.0
"KARDELJEVA PLOŠČAD 11A, 1000 LJUBLJANA",46.07554975,14.513759819414169,0.0
"INDUSTRIJSKA ULICA 9, 9000 MURSKA SOBOTA",46.663491,16.17416080261784,0.0
"BABINSKA CESTA 6, 9240 LJUTOMER",46.5311849,16.191424281219724,0.0
"SELA PRI DOBOVI 45, 8257 DOBOVA",45.9027121,15.6419532,0.0
"POD GOZDOM CESTA I 7, 1290 GROSUPLJE",45.9585729,14.6544469,0.0
"PERTOČA 55A, 9262 ROGAŠOVCI",46.7762178,16.025246355843088,0.0
"LESNA ULICA 4, 3230 ŠENTJUR",46.2122548,15.3959149,0.0
"ZGORNJE PIRNIČE 110A, 1215 MEDVODE",46.1401385,14.4286912,0.0
"BOHOVA 2A, 2311 HOČE",46.5138398,15.6527441,0.0
"GORENJSKA CESTA 11, 1234 MENGEŠ",46.178368,14.56596,0.0
"MLADINSKA ULICA 13, 2212 ŠENTILJ V SLOV. GORICAH",46.67839255,15.656396662173261,0.0
"LJUBLJANSKA CESTA 109, 8000 NOVO MESTO",45.83187255,15.154128161224156,0.0
"BUKOŠEK 69, 8250 BREŽICE",45.9126241,15.618566151925078,0.0
"ZAGRADEC 39, 1303 ZAGRADEC",45.859530649999996,14.835150586957322,0.0
"ZALOG PRI MORAVČAH 18, 1251 MORAVČE",46.1374695,14.752945,0.0
"PARTIZANSKA CESTA 15, 2390 RAVNE NA KOROŠKEM",46.5435577,14.9614161,0.0
"METAVA 42, 2229 MALEČNIK",46.54080345,15.732324025796359,0.0
"ŽOLGARJEVA ULICA 8, 2310 SLOVENSKA BISTRICA",46.3869396,15.5706461,0.0
"KOPALIŠKA ULICA 3, 2325 KIDRIČEVO",46.40235305,15.79756524683238,0.0
"PODPLAT 6, 3241 PODPLAT",46.2449213,15.5749926,0.0
"GOSPEJNA ULICA 10, 2000 MARIBOR",46.5591972,15.64274582878911,0.0
"ISTRSKA ULICA 38, 6240 KOZINA",45.60473285,13.930849495893224,0.0
"ILIRIJA 4, 6276 POBEGI",45.5406162,13.7936239,0.0
"CESTA ANDREJA BITENCA 144, 1000 LJUBLJANA",46.08243475,14.447471591449307,0.0
"MARIBORSKA CESTA 91, 3000 CELJE",46.2476767,15.279576,0.0
"CESTA KOMANDANTA STANETA 2, 1270 LITIJA",46.057026,14.8324879,0.0
"SNEŽNIŠKA CESTA 19, 6257 PIVKA",45.6811279,14.201133469809871,0.0
"TOVARNIŠKA CESTA 8, 3210 SLOVENSKE KONJICE",46.333978900000005,15.430649921034814,0.0
"VIR PRI STIČNI 92, 1295 IVANČNA GORICA",45.9486234,14.8178101,0.0
"ULICA HEROJA STANETA 18, 2000 MARIBOR",46.56425695,15.650299121155463,0.0
"NOTRANJSKA CESTA 14, 1370 LOGATEC",45.9160452,14.2284079,0.0
"RIMSKA CESTA 34, 8210 TREBNJE",45.907825,14.9972042,0.0
"APAČE 4C, 9253 APAČE",46.69700365,15.902957030480131,0.0
"MAJŠPERK 55A, 2322 MAJŠPERK",46.348704600000005,15.736700452822507,0.0
"KOCBEKOVA ULICA 4, 3000 CELJE",46.2312814,15.2641123,0.0
"OBREŽJE 77, 1433 RADEČE",46.0696094,15.1849092,0.0
"BORECI 5H, 9242 KRIŽEVCI PRI LJUTOMERU",46.562906299999995,16.14420071119909,0.0
"DOBJA VAS 206, 2390 RAVNE NA KOROŠKEM",46.5424612,14.9503533,0.0
"BLANCA 36A, 8283 BLANCA",39.976277,3.8336995,0.0
"ZIKOVA ULICA 1, 1241 KAMNIK",46.2156665,14.6038636,0.0
"LJUBLJANSKA CESTA 15A, 1236 TRZIN",46.1314583,14.5612366,0.0
"CESTA SIMONA BLATNIKA 10C, 3320 VELENJE",46.3632006,15.1056191,0.0
"CESTA NOTRANJSKEGA ODREDA 18, 1386 STARI TRG PRI LOŽU",45.714508300000006,14.470970623212898,0.0
"ŠENTVID PRI GROBELNEM 44B, 3231 GROBELNO",46.2220802,15.4586198,0.0
"GRAJSKA VAS 71, 3303 GOMILSKO",46.2465816,15.054056,0.0
"ULICA VELJKA VLAHOVIĆA 21, 2000 MARIBOR",46.5478154,15.6741375,0.0
"CELJSKA CESTA 10, 3250 ROGAŠKA SLATINA",46.23911985,15.634338490578392,0.0
"DRAGOMERŠKA CESTA 1, 1351 BREZOVICA PRI LJUBLJANI",46.017698550000006,14.386723360847636,0.0
"CESTA NA RUPO 49, 4000 KRANJ",46.2638998,14.3583637,0.0
"JEDINŠČICA 34, 8000 NOVO MESTO",45.7855346,15.1767197,0.0
"OBRTNA ULICA 42, 9000 MURSKA SOBOTA",46.6712079,16.174756003835405,0.0
"TRŽAŠKA CESTA 19A, 1000 LJUBLJANA",46.0426385,14.479188,0.0
"ARCLIN 33, 3211 ŠKOFJA VAS",46.2702689,15.2912645,0.0
"RADMIRJE 29, 3333 LJUBNO OB SAVINJI",46.3354355,14.8529584,0.0
"LJUBLJANSKA CESTA 45, 2310 SLOVENSKA BISTRICA",46.387179,15.569142298550673,0.0
"LJUBLJANSKA CESTA 18A, 1330 KOČEVJE",45.6484714,14.8541151,0.0
"HRUŠEVJE 37, 6225 HRUŠEVJE",45.7709812,14.0729866,0.0
"ŠT. JURIJ 30, 1290 GROSUPLJE",45.9211984,14.6268854,0.0
"NA JAMI 16, 1000 LJUBLJANA",46.0667503,14.4896192,0.0
"LOŽNICA PRI ŽALCU 60, 3310 ŽALEC",46.266814749999995,15.179272600000001,0.0
"BOROVEC 3, 1236 TRZIN",46.12182,14.5493041,0.0
"JARŠKA CESTA 34, 1000 LJUBLJANA",46.072329350000004,14.538296101913613,0.0
"PARTIZANSKA CESTA 37A, 6210 SEŽANA",45.707207999999994,13.869655392883214,0.0
"RESLJEVA CESTA 18, 1000 LJUBLJANA",46.0550343,14.5112524,0.0
"PODGORJE OB SEVNIČNI 41A, 8292 ZABUKOVJE",46.0528054,15.3424763,0.0
"OBALA 33, 6320 PORTOROŽ - PORTOROSE",45.51425985,13.588233976395433,0.0
"KOROŠKA CESTA 5, 2390 RAVNE NA KOROŠKEM",46.5614879,14.9961632,0.0
"DEČKOVA CESTA 60, 3000 CELJE",46.24107345,15.257969438932479,0.0
"NASIPNA ULICA 70, 2000 MARIBOR",46.5475215,15.655555799999998,0.0
"ZALOŠKA CESTA 157, 1000 LJUBLJANA",46.05658335,14.55820595,0.0
"ADAMIČ-LUNDROVO NABREŽJE 1, 1000 LJUBLJANA",46.0513018,14.507719,0.0
"VEVŠKA CESTA 57, 1260 LJUBLJANA - POLJE",46.0515666,14.585822,0.0
"BREG 18B, 2322 MAJŠPERK",46.3315718,15.7304932,0.0
"NOVA VAS PRI MOKRICAH 27, 8261 JESENICE NA DOLENJSKEM",45.8514826,15.6808532,0.0
"LENDAVSKA ULICA 8, 9000 MURSKA SOBOTA",46.6636826,16.16653964533893,0.0
"KAMNA GORCA 17, 3241 PODPLAT",46.2434842,15.5886127,0.0
"DELPINOVA ULICA 9, 5000 NOVA GORICA",45.95736355,13.645458718583194,0.0
"GEDEROVCI 11, 9251 TIŠINA",46.6799354,16.050472,0.0
"BAŠELJ 28C, 4205 PREDDVOR",46.3154622,14.4013602,0.0
"POD GABRI 17, 3000 CELJE",46.2439877,15.2615144,0.0
"VOJKOVA CESTA 75, 1000 LJUBLJANA",46.0778295,14.519460729632625,0.0
"ULICA 11. NOVEMBRA 41, 8273 LESKOVEC PRI KRŠKEM",45.937053,15.4798199,0.0
"PREŠERNOVA ULICA 23A, 3000 CELJE",46.2285321,15.2648242,0.0
"KRIŠKA VAS 1A, 1294 VIŠNJA GORA",45.9385703,14.7420516,0.0
"STARE SLEDI 1, 2391 PREVALJE",46.5442723,14.9144379,0.0
"ROŽNA DOLINA 9, 1290 GROSUPLJE",45.9542363,14.6631054,0.0
"POD GABRI 9, 1218 KOMENDA",46.1873674,14.5314353,0.0
"POD JEZOM 40, 1000 LJUBLJANA",46.0447469,14.45230238788453,0.0
"CESTA OTONA ŽUPANČIČA 23A, 1410 ZAGORJE OB SAVI",46.138738,14.986175,0.0
"ULICA OF 6, 1236 TRZIN",46.1327445,14.5548058,0.0
"PODLIPOGLAV 2, 1261 LJUBLJANA - DOBRUNJE",46.01877045,14.621885739477156,0.0
"CESTA XIV. DIVIZIJE 63, 2000 MARIBOR",46.5477629,15.669044946746052,0.0
"POLJANE NAD ŠKOFJO LOKO 146, 4223 POLJANE NAD ŠKOFJO LOKO",46.1247627,14.1837321,0.0
"USNJARSKA ULICA 3, 4290 TRŽIČ",46.3648306,14.3087359,0.0
"TRNJE 48C, 9232 ČRENŠOVCI",46.5831901,16.305989346192103,0.0
"HRUŠEVSKA CESTA 81, 1000 LJUBLJANA",46.0415897,14.556398811546707,0.0
"POD JELŠAMI 10, 1290 GROSUPLJE",45.96894815,14.663283515152628,0.0
"PLEŠIVICA 2, 1357 NOTRANJE GORICE",45.9948537,14.4032396,0.0
"CESTA NA LENIVEC 25, 6210 SEŽANA",45.7062015,13.8633429,0.0
"GROSOVA ULICA 40, 4000 KRANJ",46.2658718,14.3589115,0.0
"PREŠERNOVA CESTA 1A, 3320 VELENJE",46.3594734,15.1103059,0.0
"GORA PRI KOMENDI 13, 1218 KOMENDA",46.2061821,14.5502496,0.0
"POHORSKA ULICA 25, 2000 MARIBOR",46.53767475,15.604358434688287,0.0
"BIZOVIŠKA CESTA 2J, 1261 LJUBLJANA - DOBRUNJE",46.0377668,14.5725065,0.0
"PREDEL 8, 3240 ŠMARJE PRI JELŠAH",46.2260836,15.4867291,0.0
"DRENOV GRIČ 69, 1360 VRHNIKA",45.9941226,14.3287943,0.0
"VELIKA RAČNA 1, 1290 GROSUPLJE",45.9091704,14.682011,0.0
"ŠKALE 54, 3320 VELENJE",46.3934977,15.1084114,0.0
"OB JEZU 2, 4224 GORENJA VAS",46.1055926,14.1397601,0.0
"TOMAČEVICA 1, 6223 KOMEN",45.8179207,13.7692404,0.0
"CERUTOVA ULICA 5, 1000 LJUBLJANA",46.061670050000004,14.614535736599535,0.0
"KIDRIČEVA ULICA 11, 5000 NOVA GORICA",45.9575016,13.6487085,0.0
"GREGORČIČEVA ULICA 30, 5294 DORNBERK",45.8875727,13.737866502938296,0.0
"STRANICE 27A, 3206 STRANICE",46.3633843,15.3652851,0.0
"ISTRSKA CESTA 61, 6000 KOPER - CAPODISTRIA",45.5374537,13.7405954,0.0
"PEKEL 36, 2211 PESNICA PRI MARIBORU",46.5939376,15.671110391299166,0.0
"MALA LOKA 2, 8212 VELIKA LOKA",45.9417117,14.9612654,0.0
"MALTEŠKA CESTA 61, 3313 POLZELA",46.2800687,15.0753179,0.0
"ALJAŽEVA ULICA 15, 2000 MARIBOR",46.545896,15.64763892513908,0.0
"BLEKOVA VAS 32A, 1370 LOGATEC",45.9204882,14.2132249,0.0
"ULICA GENERALA LEVIČNIKA 7A, 6000 KOPER - CAPODISTRIA",45.5320965,13.7248613,0.0
"ZALI LOG 12A, 4228 ŽELEZNIKI",46.2068705,14.1006963,0.0
"PRI UNIONU 1, 1330 KOČEVJE",45.645874899999995,14.85284623901608,0.0
"RAVNICA 3, 5251 GRGAR",45.9911057,13.698337974393946,0.0
"ROZMANOVA ULICA 34A, 8000 NOVO MESTO",45.8055433,15.1656635,0.0
"CESTA MARŠALA TITA 39A, 4270 JESENICE",46.437635,14.049853342872849,0.0
"DRAŽA VAS 38, 3215 LOČE",46.327016150000006,15.480465178496221,0.0
"LIVADA 8, 8000 NOVO MESTO",45.8179966,15.1508459,0.0
"BISTRIŠKA CESTA 25A, 2313 FRAM",46.451765800000004,15.641276288017236,0.0
"LJUBLJANSKA CESTA 25, 1236 TRZIN",46.1314583,14.5612366,0.0
"VEROVŠKOVA ULICA 62, 1000 LJUBLJANA",46.07638445,14.501350511950026,0.0
"KAMNIŠKA ULICA 20, 2000 MARIBOR",46.56512015,15.640841699315514,0.0
"VELIKA PIREŠICA 27K, 3310 ŽALEC",46.2833107,15.177211,0.0
"TRG 25. MAJA 3A, 1317 SODRAŽICA",45.7617599,14.637692549999997,0.0
"KAMNOGORIŠKA CESTA 26, 1000 LJUBLJANA",46.0773152,14.469506210670895,0.0
"ZASAVSKA CESTA 5, 1270 LITIJA",46.060208450000005,14.835538186999955,0.0
"GLAVNI TRG 17, 2366 MUTA",46.6090577,15.1628709,0.0
"NASELJE SREČKA KOSOVELA 14, 1410 ZAGORJE OB SAVI",46.1315429,15.0005762,0.0
"PRVOMAJSKA ULICA 12, 2241 SPODNJI DUPLEK",46.50484725,15.748159683768854,0.0
"SKALNIŠKA CESTA 14, 5250 SOLKAN",45.985913499999995,13.661413450000001,0.0
"SENOŽETI 53, 1262 DOL PRI LJUBLJANI",46.08997024999999,14.733416450000002,0.0
"BUKOVEC 114, 2314 ZGORNJA POLSKAVA",46.434732,15.6147121,0.0
"SLOVENSKA CESTA 1, 1000 LJUBLJANA",46.0468732,14.500928608008664,0.0
"PREŠERNOVA CESTA 22D, 3320 VELENJE",46.3594734,15.1103059,0.0
"KOSOVELOVA ULICA 3, 5280 IDRIJA",45.9997146,14.0216972,0.0
"ULICA ANE ZIHERLOVE 6, 1000 LJUBLJANA",46.0734236,14.4815204,0.0
"INDUSTRIJSKA CESTA 1, 6230 POSTOJNA",45.7669223,14.197056900356866,0.0
"ROJČEVA ULICA 20, 1000 LJUBLJANA",46.0568536,14.5333456,0.0
"STANETINCI 40, 2236 CERKVENJAK",46.5570621,15.9400865,0.0
"ŽIHLAVA 15, 9244 SVETI JURIJ OB ŠČAVNICI",46.54996885,16.039611867840915,0.0
"KRAMARJEVA ULICA 1, 2000 MARIBOR",46.527873,15.681228,0.0
"MLINSKA ULICA 5B, 9220 LENDAVA - LENDVA",46.56290285,16.451540484198937,0.0
"SUHA 19, 4220 ŠKOFJA LOKA",46.1632626,14.3253303,0.0
"MARKOVEC 50, 1386 STARI TRG PRI LOŽU",45.7096706,14.4944349,0.0
"RIBNICA NA POHORJU 23, 2364 RIBNICA NA POHORJU",46.5353171,15.26737211465947,0.0
"RAPOČEVA ULICA 9, 2000 MARIBOR",46.5427631,15.643554750000003,0.0
"ŠMARTINSKA CESTA 134A, 1000 LJUBLJANA",46.0597989,14.5206727,0.0
"GORNJI DOLIČ 28, 2382 MISLINJA",46.4231985,15.182015,0.0
"BOTRIČNICA 14, 3230 ŠENTJUR",46.2305461,15.396413301720184,0.0
"TRNOVELJSKA CESTA 7, 3000 CELJE",46.2524135,15.2925892,0.0
"DRAGA 1, 8220 ŠMARJEŠKE TOPLICE",45.8716347,15.2855014,0.0
"BARAGOV TRG 2, 4000 KRANJ",46.232446,14.3460966,0.0
"DOLENJSKA CESTA 138, 1000 LJUBLJANA",46.033128649999995,14.526606000000006,0.0
"TRŽAŠKA CESTA 32, 1360 VRHNIKA",45.9614516,14.2949136,0.0
"ULICA BRATOV KOMEL 25, 1210 LJUBLJANA - ŠENTVID",46.0952985,14.4727741,0.0
"KOLODVORSKA ULICA 20, 9240 LJUTOMER",46.5301302,16.187335682174634,0.0
"DELPINOVA ULICA 8, 5000 NOVA GORICA",45.9541201,13.6451095,0.0
"SLAMNIKARSKA CESTA 3A, 1230 DOMŽALE",46.140008,14.5982676,0.0
"KIDRIČEVA CESTA 91, 4220 ŠKOFJA LOKA",46.169893,14.3422145,0.0
"TITOVA CESTA 51, 8281 SENOVO",46.011757200000005,15.474903,0.0
"SLOVENSKA VAS 11A, 8232 ŠENTRUPERT",45.9562057,15.0909257,0.0
"ZGORNJE JEZERSKO 82, 4206 ZGORNJE JEZERSKO",46.39346975,14.498309800000001,0.0
"BREZJE PRI DOBROVI 5A, 1356 DOBROVA",46.028222650000004,14.34510639479106,0.0
"DUNAJSKA CESTA 133, 1000 LJUBLJANA",46.07886205,14.512018014497787,0.0
"TITOVA CESTA 101C, 8281 SENOVO",46.02486415,15.477901053911463,0.0
"JABLANCE 1, 2242 ZGORNJA KORENA",46.5248146,15.782109049999999,0.0
"TEŠANOVCI 32B, 9226 MORAVSKE TOPLICE",46.681315,16.24466301985195,0.0
"CESTA V 2, 1310 RIBNICA",45.7469827,14.7188821,0.0
"RAČKA CESTA 46, 2312 OREHOVA VAS",46.4632973,15.6670718,0.0
"POD LIPAMI 4, 1218 KOMENDA",46.1911846,14.519507,0.0
"SPODNJA KANOMLJA 23A, 5281 SPODNJA IDRIJA",46.0341198,14.0177001,0.0
"SUHADOLE 7A, 1218 KOMENDA",46.1867223,14.547208,0.0
"MOSTE 48, 4274 ŽIROVNICA",46.4009019,14.1331156,0.0
"INDUSTRIJSKA ULICA 7, 9220 LENDAVA - LENDVA",46.55092595,16.450107961848897,0.0
"OBALA 4C, 6320 PORTOROŽ - PORTOROSE",45.5152462,13.5736657,0.0
"CESTA MARŠALA TITA 84, 4270 JESENICE",46.44079525,14.0427316,0.0
"POD HRIBOM 3A, 1000 LJUBLJANA",46.0664806,14.486268599999999,0.0
"NOVE LOKE 64, 3330 MOZIRJE",46.3380416,14.9610201,0.0
"ILIRSKA ULICA 8, 1000 LJUBLJANA",46.05257,14.5144718,0.0
"ZADRUŽNA ULICA 2, 9000 MURSKA SOBOTA",46.667860000000005,16.136856895398658,0.0
"KIDRIČEVA CESTA 66A, 4220 ŠKOFJA LOKA",46.1728665,14.3351725,0.0
"ULICA MIRKA VADNOVA 2A, 4000 KRANJ",46.2433792,14.371839590141782,0.0
"REŠKA CESTA 22A, 6258 PRESTRANEK",45.7338655,14.1863402,0.0
"KOVAŠKA CESTA 2A, 3214 ZREČE",46.3796253,15.3830956,0.0
"ŠLAJMERJEVA ULICA 4, 1000 LJUBLJANA",46.053665800000005,14.524148111705294,0.0
"ŽABJAK 4G, 2250 PTUJ",46.4510216,15.8926731,0.0
"GORJUŠA 33, 1233 DOB",46.1430607,14.631904,0.0
"ULICA GRADNIKOVE BRIGADE 53, 5000 NOVA GORICA",45.9639114,13.6471548,0.0
"LJUBLJANSKA CESTA 46, 3000 CELJE",46.23627385,15.246885643231641,0.0
"CESTA STE MARIE AUX MINES 9, 4290 TRŽIČ",46.357375399999995,14.297505409462167,0.0
"SENOŽETI 51B, 1262 DOL PRI LJUBLJANI",46.08867815,14.73361705,0.0
"VODENSKA CESTA 12A, 1420 TRBOVLJE",46.1404351,15.0348061,0.0
"MIREN 137A, 5291 MIREN",45.891710149999994,13.606449950000004,0.0
"JASKOVA ULICA 46, 2000 MARIBOR",46.53048565,15.661644697710079,0.0
"ULICA PADLIH BORCEV 1, 5220 TOLMIN",46.1823619,13.7318407,0.0
"OPEKARNIŠKA CESTA 12E, 3000 CELJE",46.2456484,15.2744252,0.0
"TOMŠIČEVA ULICA 1, 1000 LJUBLJANA",46.0518212,14.5025843,0.0
"NASIPI 45A, 1420 TRBOVLJE",46.1410762,15.0379867,0.0
"FERBERJEVA ULICA 29, 1000 LJUBLJANA",46.069871,14.4669565,0.0
"CESTA MARŠALA TITA 4, 4270 JESENICE",46.436220750000004,14.058992855172754,0.0
"ZGORNJA HAJDINA 129B, 2288 HAJDINA",46.3997851,15.829540784633021,0.0
"MIKLOŠIČEVA CESTA 13, 1000 LJUBLJANA",46.0567217,14.5079684,0.0
"ZAVINEK 3, 8275 ŠKOCJAN",45.9020851,15.2954016,0.0
"KOSOVELOVA ULICA 1, 6210 SEŽANA",45.7066304,13.871276469131573,0.0
"KRANJČEVA ULICA 3, 2000 MARIBOR",46.543492400000005,15.617273852959684,0.0
"NEMČAVCI 75, 9000 MURSKA SOBOTA",46.67193295,16.18443719495173,0.0
"CELOVŠKA CESTA 69A, 1000 LJUBLJANA",46.0637037,14.4937998,0.0
"ZAGORJE 9, 6257 PIVKA",45.6423822,14.2184937,0.0
"NEMČAVCI 43, 9221 MARTJANCI",46.686138,16.1846826,0.0
"SV. VID 38, 2367 VUZENICA",46.6043967,15.1847786,0.0
"LJUBLJANSKA CESTA 16A, 1241 KAMNIK",46.2062731,14.5956575,0.0
"POLJUBINJ 89N, 5220 TOLMIN",46.1812976,13.7552363,0.0
"TUPALIČE 35A, 4205 PREDDVOR",46.2955877,14.429764471478872,0.0
"CELOVŠKA CESTA 170, 1000 LJUBLJANA",46.075781,14.484179934478675,0.0
"BEETHOVNOVA ULICA 14, 1000 LJUBLJANA",46.0527347,14.5023077,0.0
"ULICA GUBČEVE BRIGADE 46, 1000 LJUBLJANA",46.0322504,14.5248183,0.0
"ŽUPANČIČEVA CESTA 1, 8330 METLIKA",45.646555899999996,15.318599244276646,0.0
"PITTONIJEVA ULICA 4, 6310 IZOLA - ISOLA",45.5361236,13.6611223,0.0
"GASILSKA ULICA 3, 1225 LUKOVICA",46.16217585,14.672764008333335,0.0
"SLAVKA OSTERCA ULICA 4A, 9252 RADENCI",46.646950000000004,16.03348305,0.0
"MALA BUKOVICA 2, 6250 ILIRSKA BISTRICA",45.5338371,14.2415965,0.0
"DOLENJSKA CESTA 328, 1291 ŠKOFLJICA",46.000872900000005,14.554517152806264,0.0
"BUKOVICA 1, 5293 VOLČJA DRAGA",45.89593365,13.65820335268587,0.0
"SKORNO 6A, 3327 ŠMARTNO OB PAKI",46.3572606,15.0093899,0.0
"KAJUHOVA CESTA 2A, 1230 DOMŽALE",46.1365397,14.5924803,0.0
"VATOVČEVA ULICA 1, 6000 KOPER - CAPODISTRIA",45.5379096,13.7251764,0.0
"VELIKA POLANA 124D, 9225 VELIKA POLANA",46.5676215,16.34240463092043,0.0
"LOKE 1A, 5000 NOVA GORICA",45.95130785,13.702134053402688,0.0
"ŠARANOVIČEVA CESTA 31C, 1230 DOMŽALE",46.1476851,14.6073723,0.0
"KIDRIČEVA CESTA 54, 4220 ŠKOFJA LOKA",46.1671106,14.3138278,0.0
"FIESA 68, 6330 PIRAN - PIRANO",45.5252268,13.582761478200535,0.0
"LITMERK 9, 2270 ORMOŽ",46.4263625,16.1492975,0.0
"POHORSKA CESTA 8, 2367 VUZENICA",46.5959591,15.1647864,0.0
"ZUPANOVA ULICA 6, 4208 ŠENČUR",46.23887845,14.417958676440218,0.0
"VRTNARIJA 3, 1360 VRHNIKA",45.973544,14.3029343,0.0
"ZALOŠKA CESTA 214B, 1000 LJUBLJANA",46.0522977,14.5193957,0.0
"ULICA CANKARJEVEGA BATALJONA 6, 4270 JESENICE",46.43171805,14.067260398778465,0.0
"PANONSKO NASELJE 29, 9220 LENDAVA - LENDVA",46.55335195,16.469375059931984,0.0
"KOSOVELOVA ULICA 4, 3000 CELJE",46.2332637,15.26510360443038,0.0
"STEGNE 11B, 1000 LJUBLJANA",46.0848627,14.4851311,0.0
"VRANSKO 59, 3305 VRANSKO",46.2457331,14.952549082584705,0.0
"SODINCI 77, 2274 VELIKA NEDELJA",46.4379447,16.1054937,0.0
"DOBRNA 46, 3204 DOBRNA",46.3377318,15.225526801304348,0.0
"LOŠKA VAS 16, 8350 DOLENJSKE TOPLICE",45.765177,15.0276074,0.0
"SPODNJI SLEMEN 13, 2352 SELNICA OB DRAVI",46.5570348,15.5177591,0.0
"ŠKALE 97B, 3320 VELENJE",46.3934977,15.1084114,0.0
"GRAJSKA CESTA 59, 4260 BLED",46.370701999999994,14.098293954782104,0.0
"ROŠPOH - DEL 135B, 2351 KAMNICA",46.6000079,15.6416614,0.0
"RETLJEVA ULICA 10, 4000 KRANJ",46.22498385,14.370955499999994,0.0
"SENČNA POT 10, 6320 PORTOROŽ - PORTOROSE",45.5144562,13.5944635,0.0
"CESTA 9. AVGUSTA 44A, 1410 ZAGORJE OB SAVI",46.1400774,15.0056389,0.0
"DUPLEŠKA CESTA 316, 2000 MARIBOR",46.513368799999995,15.710210210711914,0.0
"OBALA 18A, 6320 PORTOROŽ - PORTOROSE",45.5109838,13.5950443,0.0
"ULICA ZVONIMIRA MILOŠA 16, 6310 IZOLA - ISOLA",45.5304758,13.6623739,0.0
"VINSKA GORA 31, 3320 VELENJE",46.3435558,15.1714098,0.0
"ZRKOVSKA CESTA 112A, 2000 MARIBOR",46.5536849,15.6782390332093,0.0
"RAČICA 37A, 1434 LOKA PRI ZIDANEM MOSTU",46.0458183,15.2267368,0.0
"SELA 1, 3254 PODČETRTEK",46.1266908,15.582906,0.0
"BLATNICA 3A, 1236 TRZIN",46.122581749999995,14.551014349999997,0.0
"TRG IZGNANCEV 7, 8250 BREŽICE",45.90747235,15.59107749378558,0.0
"ULICA KOROŠKEGA BATALJONA 20, 1231 LJUBLJANA - ČRNUČE",46.0973352,14.5235222,0.0
"RAVNE 28, 4290 TRŽIČ",46.3702812,14.3053164,0.0
"PARTIZANSKA CESTA 70, 6210 SEŽANA",45.7063196,13.864101136263216,0.0
"CESTA V KLEČE 9, 1000 LJUBLJANA",46.0871369,14.4770601,0.0
"ČOKOVA ULICA 3, 6320 PORTOROŽ - PORTOROSE",45.5081833,13.61059520721341,0.0
"DEŠEČA VAS 1, 8360 ŽUŽEMBERK",45.8485203,14.8960226,0.0
"DOLNJI SLAVEČI 153, 9264 GRAD",46.7867382,16.059586099999997,0.0
"KOVAČEVA ULICA 11, 1380 CERKNICA",45.7960845,14.3574755,0.0
"KVEDROVA ULICA 14, 8281 SENOVO",46.021558549999995,15.474268800000004,0.0
"POD HRASTI 6, 1218 KOMENDA",46.1855576,14.5313005,0.0
"MESTNI VRH 35, 2250 PTUJ",46.455622950000006,15.867516599999998,0.0
"OBRTNIŠKA ULICA 51, 8210 TREBNJE",45.9086706,15.0247586,0.0
"PRVOMAJSKA ULICA 41, 3250 ROGAŠKA SLATINA",46.24588865,15.626167037447813,0.0
"SMLEDNIŠKA CESTA 128, 4000 KRANJ",46.224988800000006,14.374029290223028,0.0
"LIPTOVSKA ULICA 32B, 3210 SLOVENSKE KONJICE",46.3400394,15.418161,0.0
