,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
106,01.03.17,01.03.17,0,8,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1612776,14.6858708,46.579626,15.8500327,62.0
107,01.03.17,01.03.17,0,10,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1612776,14.6858708,46.2396573,15.3208602,668.57
108,01.03.17,01.03.17,0,18,ZBIRANJE SPLOŠNO,Olje,*,46.1612776,14.6858708,46.06005025,13.62375716098112,25860.0
109,01.03.17,01.03.17,0,77,ZBIRANJE SPLOŠNO,Olje,*,46.1612776,14.6858708,46.39692955,15.554414613198007,10800.0
110,01.03.17,01.03.17,0,120,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1612776,14.6858708,46.5461349,16.4461765,17.25
111,01.03.17,01.03.17,184,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.043010800000005,14.49095522064538,46.1612776,14.6858708,9.0
112,01.03.17,01.03.17,184,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.043010800000005,14.49095522064538,46.1612776,14.6858708,5.0
113,01.03.17,01.03.17,213,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Metalni odpadki,*,46.0511472,14.519736745803645,46.1612776,14.6858708,31.0
114,01.03.18,01.03.18,0,0,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.1612776,14.6858708,3367.0
115,01.03.18,01.03.18,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.1612776,14.6858708,11544.0
116,01.03.18,01.03.18,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1612776,14.6858708,46.1612776,14.6858708,598.45
117,01.03.18,01.03.18,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1612776,14.6858708,46.1612776,14.6858708,879.0
118,01.03.18,01.03.18,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1612776,14.6858708,46.1612776,14.6858708,6767.0
119,01.03.18,01.03.18,0,3,NASTAJANJE NEKOMUNALNIH ODPADKOV,Metalni odpadki,*,46.1612776,14.6858708,46.0324193,14.500203,180.0
120,01.03.18,01.03.18,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1612776,14.6858708,46.2326087,14.329421535048724,4273.0
121,01.03.18,01.03.18,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1612776,14.6858708,46.2326087,14.329421535048724,1141.0
122,01.03.18,01.03.18,0,6,NASTAJANJE KOMUNALNIH ODPADKOV,Gradbeni odpadki,*,46.1612776,14.6858708,46.4047003,15.7987986,828.0
123,01.03.18,01.03.18,0,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1612776,14.6858708,46.4047003,15.7987986,10.0
124,01.03.18,01.03.18,0,6,ZBIRANJE SPLOŠNO,Nevarne snovi,*,46.1612776,14.6858708,46.4047003,15.7987986,3310.0
125,01.03.18,01.03.18,0,6,ZBIRANJE SPLOŠNO,Olje,*,46.1612776,14.6858708,46.4047003,15.7987986,470.0
