,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
131,01.03.21,01.03.21,-1,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Plastika,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,16120.0
132,01.03.21,01.03.21,-1,-1,ZBIRANJE SPLOŠNO,Olje,*,46.175859575000004,14.730566575913937,46.175859575000004,14.730566575913937,7460.0
133,01.03.21,01.03.21,-1,36,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.175859575000004,14.730566575913937,45.900931875,15.243178944149147,445.0
134,01.03.21,01.03.21,-1,36,ZBIRANJE POSEBNO (po posebnih predpisih),Baterije,*,46.175859575000004,14.730566575913937,45.900931875,15.243178944149147,2647.0
135,01.03.21,01.03.21,19,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.54202995,15.873785075,46.175859575000004,14.730566575913937,15.0
136,01.03.21,01.03.21,47,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,45.9567804,13.7623355,46.175859575000004,14.730566575913937,1700.0
137,01.03.21,01.03.21,116,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.5323948,15.6544362,46.175859575000004,14.730566575913937,509.0
138,01.03.21,01.03.21,116,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.5323948,15.6544362,46.175859575000004,14.730566575913937,14.0
139,01.03.21,01.03.21,164,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.5415652,14.965425359245865,46.175859575000004,14.730566575913937,1251.0
140,01.03.21,01.03.21,226,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.5551361,15.6468065,46.175859575000004,14.730566575913937,9.3
141,01.03.21,01.03.21,423,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.14220615000001,14.5260863,46.175859575000004,14.730566575913937,42.0
142,01.03.21,01.03.21,442,-1,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.0491552,14.514629450000001,46.175859575000004,14.730566575913937,1.1
