,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
98,01.03.18,01.03.18,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Plastika,*,46.1614057,14.68983154375,46.4047003,15.7987986,11760.0
99,01.03.18,01.03.18,0,4,ZBIRANJE SPLOŠNO,Nevarne snovi,*,46.1614057,14.68983154375,46.4047003,15.7987986,3310.0
100,01.03.18,01.03.18,0,4,ZBIRANJE SPLOŠNO,Olje,*,46.1614057,14.68983154375,46.4047003,15.7987986,470.0
101,01.03.18,01.03.18,0,6,NASTAJANJE KOMUNALNIH ODPADKOV,Metalni odpadki,*,46.1614057,14.68983154375,46.579626,15.8500327,30.0
102,01.03.18,01.03.18,0,7,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1614057,14.68983154375,46.2396573,15.3208602,104.1
103,01.03.18,01.03.18,0,14,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1614057,14.68983154375,46.2427672,15.297059450195707,661.0
104,01.03.18,01.03.18,0,15,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1614057,14.68983154375,46.6682875,16.174186826536644,86.0
105,01.03.18,01.03.18,68,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.07679185,14.499763250915803,46.4047003,15.7987986,130.0
106,01.03.18,01.03.18,68,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.07679185,14.499763250915803,46.4047003,15.7987986,121.0
107,01.03.19,01.03.19,0,0,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.1614057,14.68983154375,46.1614057,14.68983154375,24370.0
108,01.03.19,01.03.19,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1614057,14.68983154375,46.1614057,14.68983154375,22469.0
109,01.03.19,01.03.19,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1614057,14.68983154375,46.1614057,14.68983154375,5200.0
110,01.03.19,01.03.19,0,0,ZBIRANJE POSEBNO (po posebnih predpisih),Baterije,*,46.1614057,14.68983154375,46.1614057,14.68983154375,3930.0
111,01.03.19,01.03.19,0,0,ZBIRANJE SPLOŠNO,Olje,*,46.1614057,14.68983154375,46.1614057,14.68983154375,20000.0
112,01.03.19,01.03.19,0,2,NASTAJANJE NEKOMUNALNIH ODPADKOV,Metalni odpadki,*,46.1614057,14.68983154375,46.2326087,14.329421535048724,2892.0
