,Lokacija,lat,lon
4060,"LJUBLJANSKA CESTA 28, 8000 NOVO MESTO",45.8153214,15.154196251531232
4061,"BELOKRANJSKA ULICA 27, 1000 LJUBLJANA",46.0629895,14.521602939130435
4062,"ZALOŠČE 30D, 5294 DORNBERK",45.88594085,13.749840408585092
4063,"SORŠKA CESTA 14, 4220 ŠKOFJA LOKA",46.1652437,14.312007
4064,"GORIČKA ULICA 61, 9000 MURSKA SOBOTA",46.67012995,16.1350955
4065,"BEVKOVA ULICA 1, 1270 LITIJA",46.061931,14.8195764
4066,"BRODARJEVA ULICA 5, 3000 CELJE",46.2371495,15.2648517
4067,"JEŽEV DOL 18, 2319 POLJČANE",46.3120955,15.5860651
4068,"STEGNE 23, 1000 LJUBLJANA",46.0819081,14.4873401
4069,"OB POTOKU 20, 1360 VRHNIKA",45.965825,14.2900496
4070,"STUDENEC NA BLOKAH 10C, 1385 NOVA VAS",45.7710402,14.5132208
4071,"PRISOJE 7, 6000 KOPER - CAPODISTRIA",45.5345765,13.7260373
4072,"SLAMNIKARSKA CESTA 4, 1230 DOMŽALE",46.1389073,14.598915
4073,"KOLODVORSKA ULICA 39, 9220 LENDAVA - LENDVA",46.55616775,16.44822756204179
4074,"PUŠTAL 108, 4220 ŠKOFJA LOKA",46.160849,14.3113495
4075,"SPODNJE ŠKOFIJE 69B, 6281 ŠKOFIJE",45.5725916,13.7949382
4076,"BUŠINJA VAS 3, 8331 SUHOR",45.688242,15.2994278
4077,"PASTERKOVA ULICA 15, 2000 MARIBOR",46.56574385,15.632618404934984
4078,"ŽADOVINEK 38, 8273 LESKOVEC PRI KRŠKEM",45.935372,15.491444
4079,"MOSTE 2A, 4274 ŽIROVNICA",46.4009019,14.1331156
4080,"HRASTJE PRI GROSUPLJEM 14B, 1290 GROSUPLJE",45.9686948,14.6526884
4081,"JEZERSKA CESTA 108C, 4000 KRANJ",46.25384595,14.3789938085
4082,"ADAMIČ-LUNDROVO NABREŽJE 3, 1000 LJUBLJANA",46.0516338,14.5097125
4083,"ŽABNICA 12, 4209 ŽABNICA",46.19961595,14.330951514723148
4084,"SPUHLJA 20A, 2250 PTUJ",46.413956850000005,15.910801431018005
4085,"BRODE 17, 4220 ŠKOFJA LOKA",46.1388807,14.2570446
4086,"ULICA XXXI. DIVIZIJE 7A, 4000 KRANJ",46.2511511,14.359077431472633
4087,"SPODNJA HAJDINA 21, 2288 HAJDINA",46.4139068,15.8423218
4088,"OBRTNA CONA 16, 8333 SEMIČ",45.65668915,15.193567585845756
4089,"PETROVČIČEVA ULICA 3, 1380 CERKNICA",45.7986076,14.3609629
4090,"BILJE 4A, 5292 RENČE",45.89394975,13.63138404743897
4091,"SPODNJE PIRNIČE 6, 1215 MEDVODE",46.1334105,14.4335578
4092,"TRG MILOŠA ZIDANŠKA 1, 2000 MARIBOR",46.548778,15.644214815573037
4093,"PRISTAVA 55, 2393 ČRNA NA KOROŠKEM",46.4675891,14.8407838
4094,"CESTA ŽELEZARJEV 8F, 4270 JESENICE",46.4311863,14.0674944
4095,"ULICA SALLAUMINES 2, 1420 TRBOVLJE",46.15468715,15.051468056585076
4096,"GREGORČIČEVA ULICA 2, 9000 MURSKA SOBOTA",46.6574299,16.169526105062353
4097,"MIKLAVŠKA CESTA 63, 2311 HOČE",46.5001221,15.657623594420803
4098,"DANE PRI SEŽANI 38A, 6210 SEŽANA",45.7155678,13.8852061
4099,"ULICA DUŠANA JEREBA 12, 3210 SLOVENSKE KONJICE",46.341832,15.4226186
4100,"INDUSTRIJSKA ULICA 2B, 9220 LENDAVA - LENDVA",46.55251135,16.44738532262324
4101,"VOŠNJAKOVA ULICA 6, 2250 PTUJ",46.4183541,15.8694367
4102,"MEŽA 49, 2370 DRAVOGRAD",46.5857273,15.0239683
4103,"ŽNIDARČIČEVA ULICA 5, 5290 ŠEMPETER PRI GORICI",45.9307919,13.6374695
4104,"CANKARJEVA CESTA 1A, 4290 TRŽIČ",46.3625404,14.3094485
4105,"ŠUBIČEVA ULICA 4, 1000 LJUBLJANA",46.05166955,14.501199973896105
4106,"TRIMLINI 2N, 9220 LENDAVA - LENDVA",46.540038550000006,16.444322151334397
4107,"POŽENELOVA ULICA 22, 3270 LAŠKO",46.1621139,15.2298024
4108,"REJČEVA ULICA 22, 5000 NOVA GORICA",45.9584378,13.64277600717373
4109,"JELENČEVA ULICA 24, 4000 KRANJ",46.2483226,14.367820266398272
4110,"GEDEROVCI 41, 9251 TIŠINA",46.6788105,16.0610516
4111,"GLANČNIK 1A, 2392 MEŽICA",46.5130855,14.859310049999998
4112,"SPODNJE GAMELJNE 36, 1211 LJUBLJANA - ŠMARTNO",46.1234335,14.5030204725038
4113,"ERJAVČEVA ULICA 20, 5000 NOVA GORICA",45.9543849,13.6399136
4114,"MIKLAVŠKA CESTA 69A, 2311 HOČE",46.4998635,15.6508472
4115,"DOLINSKA ULICA 6, 9233 ODRANCI",46.58561685,16.28326885
4116,"BRINJE 40, 1262 DOL PRI LJUBLJANI",46.093154850000005,14.59669732511338
4117,"NA GRIČU 2, 5281 SPODNJA IDRIJA",46.03315695,14.02521305964648
4118,"OSTROVRHARJEVA ULICA 4, 1215 MEDVODE",46.14562055,14.406574346125808
4119,"GREGORČIČEVA ULICA 10, 5000 NOVA GORICA",45.9551605,13.649109199999998
4120,"OBALA 41, 6320 PORTOROŽ - PORTOROSE",45.5144851,13.5906982
4121,"VRBINA 15, 8270 KRŠKO",45.9437174,15.5100545
4122,"PODGORSKA CESTA 2, 2380 SLOVENJ GRADEC",46.5019582,15.0739493
4123,"RAZKRIŽJE 56B, 9246 RAZKRIŽJE",46.5197063,16.27665795
4124,"ŠTEMBALOVA ULICA 2A, 1000 LJUBLJANA",46.07899875,14.515694914722978
4125,"ŠPELINA ULICA 22, 2000 MARIBOR",46.5298585,15.657426919808358
4126,"PIRJEVČEVA ULICA 8, 5250 SOLKAN",45.9694807,13.645942221058393
4127,"TOLMINSKA ULICA 16, 1000 LJUBLJANA",46.0443717,14.4724256
4128,"ŽERJAV 18, 2393 ČRNA NA KOROŠKEM",46.4857487,14.8713684
4129,"BEŽIGRAD 10, 1000 LJUBLJANA",46.07577585,14.514437932696286
4130,"PODLJUBELJ 149, 4290 TRŽIČ",46.4322996,14.2620498
4131,"BREG OB SAVI 27, 4211 MAVČIČE",46.2007685,14.397019333657587
4132,"PODPEČ 9, 1352 PRESERJE",45.9639109,14.4138549
4133,"GREGORČIČEV DREVORED 21, 6230 POSTOJNA",45.7751276,14.21488
4134,"GORIŠKA CESTA 41, 5271 VIPAVA",45.84889645,13.954801114733115
4135,"RANKOVCI 29A, 9251 TIŠINA",46.6712876,16.08867799771538
4136,"APAČE 30, 9253 APAČE",46.6974291,15.90728255
4137,"TRŽAŠKA CESTA 270C, 1000 LJUBLJANA",46.0426385,14.479188
4138,"ZGORNJE DOBRENJE 25, 2212 ŠENTILJ V SLOV. GORICAH",46.6662277,15.6428707
4139,"POD GOZDOM 1, 1420 TRBOVLJE",46.1520804,15.0513007
4140,"POLJANE NAD ŠKOFJO LOKO 90, 4223 POLJANE NAD ŠKOFJO LOKO",46.1247627,14.1837321
4141,"ŠLAJMERJEVA ULICA 1, 1000 LJUBLJANA",46.0546229,14.5253419
4142,"PLINTOVEC 23A, 2201 ZGORNJA KUNGOTA",46.6408186,15.6182958
4143,"SOŠKA CESTA 44, 5250 SOLKAN",45.9845341,13.6554459
4144,"ŠMARTNO PRI SLOVENJ GRADCU 69, 2383 ŠMARTNO PRI SLOVENJ GRADCU",46.4933935,15.107580254983384
4145,"FORŠT 55, 3333 LJUBNO OB SAVINJI",46.3438373,14.8336077
4146,"PEROVO 28, 1241 KAMNIK",46.2185533,14.6126465
4147,"PUCONCI 12, 9201 PUCONCI",46.70847525,16.14692233091543
4148,"SENIČICA 5C, 1215 MEDVODE",46.1275994,14.4250356
4149,"KAJUHOVA ULICA 10, 2000 MARIBOR",46.56500615,15.63865266851218
4150,"ULICA MARJANA NEMCA 3, 2204 MIKLAVŽ NA DRAVSKEM POLJU",46.4996537,15.7018412
4151,"CESTA STE MARIE AUX MINES 7, 4290 TRŽIČ",46.35829755,14.298646834967489
4152,"ROŽNA ULICA 14, 5280 IDRIJA",46.0022622,14.0253144
4153,"REGENTOVA CESTA 21, 1000 LJUBLJANA",46.0771103,14.4728498
4154,"KLOŠTER 9, 8332 GRADAC",45.6147222,15.2461991
4155,"SPODNJA HAJDINA 57, 2288 HAJDINA",46.4092766,15.842776750000002
4156,"ZAGRAD 140A, 3000 CELJE",46.2187257,15.2734969
4157,"TRG ZBORA ODPOSLANCEV 66A, 1330 KOČEVJE",45.6374717,14.861273898040922
4158,"PRAPROTNA POLICA 8, 4207 CERKLJE NA GORENJSKEM",46.2540394,14.4522862
4159,"PTUJSKA CESTA 33, 2270 ORMOŽ",46.40714355,16.141339374785716
4160,"STARI TRG 37, 3210 SLOVENSKE KONJICE",46.3375847,15.4223017
4161,"VOLODJEVA ULICA 17, 2000 MARIBOR",46.5300301,15.6619093
4162,"TREBIJA 19, 4224 GORENJA VAS",46.0972806,14.1018571
4163,"ŽEROVNICA 55, 1384 GRAHOVO",45.7647389,14.425279
4164,"CANKARJEV DREVORED 23, 6310 IZOLA - ISOLA",45.5397136,13.663856922814682
4165,"LEHEN NA POHORJU 7, 2363 PODVELKA",46.5555466,15.3241313
4166,"DELAVSKO NASELJE 13, 2204 MIKLAVŽ NA DRAVSKEM POLJU",46.5001076,15.673341529107711
4167,"ULICA TONČKA DEŽMANA 1, 4000 KRANJ",46.236111300000005,14.365791658196628
4168,"TRNOVEC PRI DRAMLJAH 54A, 3222 DRAMLJE",46.2568461,15.386913950000004
4169,"BODREŽ 42, 3231 GROBELNO",46.2148676,15.4509541
4170,"HRIBERNIKOVA ULICA 1, 3330 MOZIRJE",46.347805,14.9594658
4171,"DEŽNO PRI PODLEHNIKU 13, 2286 PODLEHNIK",46.3358293,15.8329911
4172,"CELOVŠKA CESTA 25, 1000 LJUBLJANA",46.06002115,14.496435148943764
4173,"LJUBLJANSKA CESTA 38, 2310 SLOVENSKA BISTRICA",46.388384,15.5696875
4174,"VALVAZORJEV TRG 3, 1270 LITIJA",46.0564655,14.8290567
4175,"REPNJE 30B, 1217 VODICE",46.1671492,14.4869086
4176,"POBREŽJE 103C, 2284 VIDEM PRI PTUJU",46.3783348,15.8918067
4177,"POSLOVNA CONA A 20, 4208 ŠENČUR",46.23726585,14.409805692718477
4178,"DOLENJSKA CESTA 58, 1000 LJUBLJANA",46.0168371,14.5435843
4179,"KOMEN 136, 6223 KOMEN",45.8167138,13.7450363
4180,"TIŠINA 70A, 9251 TIŠINA",46.64935655,16.085192647720643
4181,"DOLENJE KAMENCE 39A, 8000 NOVO MESTO",45.8276649,15.1509941
4182,"ZA POVRTMI 6, 1275 ŠMARTNO PRI LITIJI",46.046524,14.8416282695963
4183,"TRG ZBORA ODPOSLANCEV 33, 1330 KOČEVJE",45.6377512,14.8604614
4184,"KOTNIKOVA ULICA 35, 1000 LJUBLJANA",46.056361,14.513745
4185,"SPODNJA SELNICA 1, 2352 SELNICA OB DRAVI",46.555352,15.5136386
4186,"ZAGAJŠKOVA ULICA 8, 3000 CELJE",46.2433334,15.26586774362148
4187,"PETKOVEC 38, 1373 ROVTE",45.9732006,14.1917956
4188,"IZLETNIŠKA POT 58, 6000 KOPER - CAPODISTRIA",45.5445901,13.7064112
4189,"TRŠKA GORA 94, 8000 NOVO MESTO",45.8365284,15.18678495
4190,"GLAVNI TRG 6, 8000 NOVO MESTO",45.8039464,15.1701858
4191,"DORNAVSKA CESTA 7B, 2250 PTUJ",46.4253593,15.8948692
4192,"CESTA ZMAGE 1, 1410 ZAGORJE OB SAVI",46.1332739,14.9951443
4193,"SLIVNIŠKA ULICA 20, 2000 MARIBOR",46.52902525,15.668210200000004
4194,"STEGNE 1, 1000 LJUBLJANA",46.082984,14.488003
4195,"MALINE 8, 8231 TREBELNO",45.9084951,15.1582574
4196,"VRŠIŠKA CESTA 73, 4280 KRANJSKA GORA",46.4669292,13.7819258
4197,"ŠTEFANOVA ULICA 2, 1000 LJUBLJANA",46.05366755,14.503516882903057
4198,"KOROŠKA ULICA 11, 4280 KRANJSKA GORA",46.48636655,13.78344391471455
4199,"OB DRAGI 9, 3220 ŠTORE",46.22123345,15.331071325805445
4200,"VIDEM 17C, 1262 DOL PRI LJUBLJANI",46.0891817,14.6412646
4201,"HRAŠE 17, 4248 LESCE",46.3684898,14.1658043
4202,"NEZBIŠE 44, 3253 PRISTAVA PRI MESTINJU",46.1955615,15.5958894
4203,"DOLENJA DOBRAVA 12, 8210 TREBNJE",45.9003375,15.0719209
4204,"DOBRAVA PRI KONJICAH 5, 3210 SLOVENSKE KONJICE",46.3468175,15.4135877
4205,"TEŠANOVCI 10B, 9226 MORAVSKE TOPLICE",46.6806688,16.237090308828996
4206,"IZOLSKA VRATA 2, 6000 KOPER - CAPODISTRIA",45.5494814,13.7315495
4207,"CEGELNICA 48, 4202 NAKLO",46.2778436,14.3216272
4208,"KAŠELJSKA CESTA 125, 1260 LJUBLJANA - POLJE",46.0533959,14.591380134065592
4209,"SERMIN 71G, 6000 KOPER - CAPODISTRIA",45.55100275,13.76209035055116
4210,"GORNJI TRG 27, 1000 LJUBLJANA",46.046249,14.5083093
4211,"VALBURGA 29, 1216 SMLEDNIK",46.1691078,14.4413831
4212,"LENDAVSKA ULICA 18, 9000 MURSKA SOBOTA",46.6640987,16.1681321
4213,"ROMIHOVA ULICA 75, 2310 SLOVENSKA BISTRICA",46.3885516,15.5737773
4214,"VIDEM PRI PTUJU 48, 2284 VIDEM PRI PTUJU",46.3688534,15.9018068
4215,"TRNOVCI 7, 2258 SV.TOMAŽ",46.4976829,16.055414
4216,"KORTE 44B, 6310 IZOLA - ISOLA",45.48891685,13.656720144773429
4217,"ŠEMPAS 48, 5261 ŠEMPAS",45.9288756,13.7485195
4218,"DOBRNA 11A, 3204 DOBRNA",46.3413972,15.2229427
4219,"KAJUHOVA ULICA 45, 1000 LJUBLJANA",46.063013600000005,14.539601559063918
4220,"CESTA LEONA DOBROTINŠKA 22, 3230 ŠENTJUR",46.20764385,15.392489023248404
4221,"CANKARJEVA ULICA 1, 5000 NOVA GORICA",45.9595765,13.643163591895716
4222,"VIDEM 1A, 1262 DOL PRI LJUBLJANI",46.08762195,14.628093916426566
4223,"LAVA 7, 3000 CELJE",46.2379081,15.251118
4224,"SPODNJA REČICA 106, 3270 LAŠKO",46.1685202,15.1865617
4225,"VRHPOLJE PRI MORAVČAH 43, 1251 MORAVČE",46.1262131,14.7046659
4226,"STRANSKA VAS 1A, 1356 DOBROVA",46.0607567,14.42088241405783
4227,"VODIŠKA CESTA 5, 1217 VODICE",46.1871053,14.4921094
4228,"ŠKRABČEV TRG 13, 1310 RIBNICA",45.7375448,14.728447150000006
4229,"LJUBLJANSKA CESTA 9C, 1241 KAMNIK",46.2127553,14.6007804
4230,"CELOVŠKA CESTA 179, 1000 LJUBLJANA",46.0564804,14.5014395
4231,"KIDRIČEVA ULICA 10, 1330 KOČEVJE",45.64086,14.8613035
4232,"ČREŠNJEVCI 9, 9250 GORNJA RADGONA",46.664626600000005,15.991074356703871
4233,"OTOVEC 40, 8340 ČRNOMELJ",45.5925195,15.1648518
4234,"VRTI 3, 8360 ŽUŽEMBERK",45.8321456,14.9291037
4235,"HABATOVA ULICA 3, 1236 TRZIN",46.1352291,14.5604924
4236,"PRVOMAJSKA ULICA 62, 5000 NOVA GORICA",45.96015345,13.640184951325216
4237,"TURKOVA ULICA 8, 8000 NOVO MESTO",45.8301145,15.1580662
4238,"ZABRV 12, 1292 IG",45.9563939,14.52718259657895
4239,"ULICA JOŽETA MIHEVCA 5, 5000 NOVA GORICA",45.94306375,13.640562599598628
4240,"ŠAFARSKO 24D, 9246 RAZKRIŽJE",46.5199941,16.286815940079855
4241,"STUDENICE 4, 2319 POLJČANE",46.3009239,15.6134008
4242,"VRTNARSKA CESTA 1, 1210 LJUBLJANA - ŠENTVID",46.0985015,14.468843628317243
4243,"RETEČE 49, 4220 ŠKOFJA LOKA",46.1599653,14.3675327
4244,"ŽAGARSKA ULICA 24, 1291 ŠKOFLJICA",45.9852111,14.5690604
4245,"DRAVELJSKA ULICA 21, 1000 LJUBLJANA",46.0783936,14.4736686
4246,"ULICA BRATOV RUPAR 2, 4270 JESENICE",46.43265305,14.06393612742521
4247,"OLJČNA POT 18, 6280 ANKARAN - ANCARANO",45.5785741,13.7418772
4248,"BEZOVJE PRI ŠENTJURJU 22A, 3230 ŠENTJUR",46.2156854,15.4158172
4249,"VELIKE BRUSNICE 70A, 8321 BRUSNICE",45.8060988,15.2602382
4250,"RAČJE SELO 24, 8210 TREBNJE",45.9216907,15.0038321
4251,"BERNEKARJEVA ULICA 2, 2380 SLOVENJ GRADEC",46.51143075,15.08116696206412
4252,"BUDANJE 2H, 5271 VIPAVA",45.8650256,13.9346762
4253,"LIMBUŠKA CESTA 14, 2000 MARIBOR",46.5564018,15.6230226
4254,"ZRINJSKEGA ULICA 19, 1230 DOMŽALE",46.1600865,14.6021891
4255,"ČREŠNJEVCI 108, 9250 GORNJA RADGONA",46.6559369,15.995195687419102
4256,"DRSTELJA 21, 2253 DESTRNIK",46.4773146,15.8667932
4257,"CESTA NA RUPO 42, 4000 KRANJ",46.26184555,14.359805034683628
4258,"TRŽAŠKA CESTA 35, 2000 MARIBOR",46.5302924,15.646736422049257
4259,"KOLODVORSKA CESTA 34, 8340 ČRNOMELJ",45.57526425,15.190657900700517
4260,"ULICA MARIJA KOGOJA 22, 5000 NOVA GORICA",45.9527762,13.638239276961318
4261,"DUNAJSKA CESTA 7, 1000 LJUBLJANA",46.059955900000006,14.506215643269938
4262,"ČERNELČEVA CESTA 8, 8250 BREŽICE",45.9097871,15.5975695
4263,"ZGORNJA KUNGOTA 17Č, 2201 ZGORNJA KUNGOTA",46.6382317,15.6140749
4264,"CIGALETOVA ULICA 2, 1000 LJUBLJANA",46.0552403,14.5065118
4265,"KARDELJEVA CESTA 85, 2000 MARIBOR",46.54014615,15.632884949999998
4266,"KOČNO OB LOŽNICI 38, 2318 LAPORJE",46.3445521,15.6044464
4267,"ŠALOVCI 48, 2277 SREDIŠČE OB DRAVI",46.42437265,16.21303669966602
4268,"RADOHOVA VAS 17A, 1296 ŠENTVID PRI STIČNI",45.954507,14.8443777
4269,"CESTA NA BRDO 46C, 1000 LJUBLJANA",46.0460763,14.4695095
4270,"LACKOVA CESTA 242, 2341 LIMBUŠ",46.5519977,15.5853878
4271,"VRHPOLJE 82A, 5271 VIPAVA",45.8639416,13.9620215
4272,"MIHOVCI PRI VEL. NEDELJI 10, 2274 VELIKA NEDELJA",46.4174103,16.107283446931877
4273,"ŽAPUŽE 43B, 5270 AJDOVŠČINA",45.8793544,13.9171781
4274,"KAPUCINSKI TRG 7, 4220 ŠKOFJA LOKA",46.1676016,14.3076135
4275,"ZGORNJI HOTIČ 6, 1270 LITIJA",46.0928346,14.8139906
4276,"OSOJNIKOVA CESTA 11, 2250 PTUJ",46.42126145,15.876297000000005
4277,"LIPOVCI 251C, 9231 BELTINCI",46.62515045,16.21097764910423
4278,"ULICA MIHE ZIDANŠKA 1A, 2341 LIMBUŠ",46.551157,15.5885696
4279,"ŠLANDROV TRG 1, 3310 ŽALEC",46.2517082,15.1672492
4280,"CANKARJEVA ULICA 6C, 2000 MARIBOR",46.5611592,15.6540034
4281,"MOSTE 30, 4274 ŽIROVNICA",46.4052703,14.130886402428604
4282,"TOMAJ 12, 6221 DUTOVLJE",45.7509422,13.8354803
4283,"ŠOLSKA ULICA 16, 2234 BENEDIKT",46.61001055,15.892503599487997
4284,"JURČKOVA CESTA 7, 1000 LJUBLJANA",46.03258,14.515142658495146
4285,"DOLIČ 42, 2253 DESTRNIK",46.49224745,15.8805927
4286,"TRG MLADOSTI 3, 3320 VELENJE",46.36178815,15.113596699656943
4287,"POD JEZOM 1, 1000 LJUBLJANA",46.043039,14.451043
4288,"ROGAŠOVCI 14B, 9262 ROGAŠOVCI",46.80544195,16.03601843319251
4289,"ZAPLANA 112, 1360 VRHNIKA",45.9724428,14.2315599
4290,"CESTA 2, 1312 VIDEM - DOBREPOLJE",45.8565364,14.6933008
4291,"REŠKA CESTA 13, 1330 KOČEVJE",45.6347926,14.863020750000002
4292,"CESTA BRATOV STRAŽIŠARJEV 34, 4270 JESENICE",46.43173435,14.07226290200856
4293,"CELJSKA CESTA 19, 2380 SLOVENJ GRADEC",46.505352,15.0818112
4294,"ZADOBROVŠKA CESTA 42A, 1260 LJUBLJANA - POLJE",46.0643252,14.583247325435288
4295,"ZGORNJA VOLIČINA 45, 2232 VOLIČINA",46.5458603,15.7981801
4296,"DUNAJSKA CESTA 74, 1000 LJUBLJANA",46.069781250000005,14.51061191795366
4297,"PAKA PRI VELENJU 30F, 3320 VELENJE",46.3746546,15.1441994
4298,"FAZANSKA ULICA 3, 6320 PORTOROŽ - PORTOROSE",45.50545265,13.60730835922897
4299,"BUKOVICA PRI VODICAH 1, 1217 VODICE",46.1747788,14.5056908
4300,"HODOŠ 27, 9205 HODOŠ - HODOS",46.8217037,16.3253492
4301,"ČRNA VAS 238, 1000 LJUBLJANA",46.0039195,14.4847905
4302,"CESTA DVEH CESARJEV 393, 1000 LJUBLJANA",46.0325148,14.467829600000002
4303,"SPODNJE LOKE 22, 1225 LUKOVICA",46.1675685,14.7652376
4304,"KAMNIŠKA CESTA 14, 1217 VODICE",46.18642905,14.494667300047674
4305,"MEDLOG 7B, 3000 CELJE",46.2503058,15.2305579
4306,"GORTINA 142, 2366 MUTA",46.6086051,15.1385884
4307,"NASIPI 6A, 1420 TRBOVLJE",46.1410762,15.0379867
4308,"ULICA PADLIH BORCEV 22, 6258 PRESTRANEK",45.7298327,14.1836473
4309,"GOJAČE 6C, 5262 ČRNIČE",45.9010559,13.7809427
4310,"RAČJE SELO 25, 8210 TREBNJE",45.9216907,15.0038321
4311,"SPODNJA ŠČAVNICA 73, 9250 GORNJA RADGONA",46.64902415,15.92472488573856
4312,"SVETI JURIJ 10, 9262 ROGAŠOVCI",46.79761895,16.036616996336313
4313,"MARNOVA ULICA 22, 1410 ZAGORJE OB SAVI",46.1283948,14.99403
4314,"CANKARJEVA ULICA 56, 5000 NOVA GORICA",45.9615496,13.645927864593649
4315,"LETALIŠKA CESTA 15, 1000 LJUBLJANA",46.0632725,14.552077275193756
4316,"LEVSTIKOVA ULICA 1D, 3000 CELJE",46.2318419,15.2661094
4317,"VAS 4, 1336 KOSTEL",45.4728622,14.8740083
4318,"DREVESNIŠKA ULICA 50, 2327 RAČE",46.4541833,15.6661966
4319,"POTRČEVA CESTA 19A, 2250 PTUJ",46.4252206,15.875576118317966
4320,"ERJAVČEVA ULICA 35, 5000 NOVA GORICA",45.9526034,13.636380024800662
4321,"TEHARSKA CESTA 24, 3000 CELJE",46.2294866,15.2681662
4322,"ULICA STARE PRAVDE 34, 8250 BREŽICE",45.9048672,15.593317664714808
4323,"MARTINČEV TRG 3, 6000 KOPER - CAPODISTRIA",45.5478107,13.7318306
4324,"CVEN 45, 9240 LJUTOMER",46.5433226,16.22067587662566
4325,"TRG GOLOBARSKIH ŽRTEV 17, 5230 BOVEC",46.3376508,13.5515859
4326,"KAPUCINSKI TRG 4, 4220 ŠKOFJA LOKA",46.16756345,14.305606920916622
4327,"ZAGORICA PRI DOBRNIČU 7, 8211 DOBRNIČ",45.8777916,14.9784234
4328,"RATEČE 88, 4283 RATEČE PLANICA",46.4975231,13.7122055
4329,"OB DRAVI 4A, 2250 PTUJ",46.4132618,15.872982238067436
4330,"ŠPRUHA 32, 1236 TRZIN",46.119934,14.5452183
4331,"PETKOVEC 43A, 1373 ROVTE",45.9732006,14.1917956
4332,"GRADNIKOVA CESTA 91A, 4240 RADOVLJICA",46.351908550000005,14.168531044711544
4333,"TEHARJE 20A, 3221 TEHARJE",46.2298273,15.2991107
4334,"MESARSKA CESTA 13, 1000 LJUBLJANA",46.0476116,14.52450622959176
4335,"POLJE 12, 5290 ŠEMPETER PRI GORICI",45.9210004,13.635083524542749
4336,"APIHOVA ULICA 34, 1000 LJUBLJANA",46.06545010000001,14.503522299999997
4337,"ROBBOVA ULICA 2, 1000 LJUBLJANA",46.0624269,14.5124306
4338,"DOVJE 108, 4281 MOJSTRANA",46.4691925,13.9443631
4339,"ULICA ŠTEFANA KOVAČA 40, 9000 MURSKA SOBOTA",46.66300105,16.145946978773594
4340,"GREGORČIČEVA ULICA 32, 5222 KOBARID",46.2454912,13.5854168
4341,"LOKOVICA 15, 3325 ŠOŠTANJ",46.3633832,15.0588119
4342,"KOPALIŠKO NABREŽJE 2, 6000 KOPER - CAPODISTRIA",45.5496389,13.7271736
4343,"PREŠERNOVA CESTA 17A, 8250 BREŽICE",45.8945052,15.5915222
4344,"TOMAČEVO 12, 1000 LJUBLJANA",46.08016615,14.535951853190262
4345,"ŽITNA ULICA 12, 2000 MARIBOR",46.5492862,15.6435081
4346,"LEPODVORSKA ULICA 25, 1000 LJUBLJANA",46.0639091,14.4987499
4347,"ADAMIČEVA ULICA 2, 8000 NOVO MESTO",45.798396,15.170663817200913
4348,"NA TRATI 3, 1210 LJUBLJANA - ŠENTVID",46.08474275,14.46775173328873
4349,"KOLODVORSKA ULICA 33, 2310 SLOVENSKA BISTRICA",46.3921513,15.5756896
4350,"LOG 19, 1430 HRASTNIK",46.14430555,15.082320119408164
4351,"LJUBLJANSKA CESTA 26, 1330 KOČEVJE",45.6484714,14.8541151
4352,"DRAGOMELJ 180A, 1230 DOMŽALE",46.1056914,14.594123007226631
4353,"LEGEN 95A, 2380 SLOVENJ GRADEC",46.5055583,15.1004573
4354,"PODBREZJE 128, 4202 NAKLO",46.30005375,14.273844761954592
4355,"ŠENTJANŽ NAD DRAVČAMI 64, 2367 VUZENICA",46.5770731,15.1644246
4356,"JEŽA 12, 1270 LITIJA",46.0601519,14.8404533
4357,"PARTIZANSKA ULICA 21, 2310 SLOVENSKA BISTRICA",46.3928899,15.570343586211898
4358,"OSREDEK PRI DOBROVI 32, 1356 DOBROVA",46.0845727,14.3747597
4359,"PARMOVA ULICA 14, 1000 LJUBLJANA",46.0590318,14.504987065766151
4360,"ABRAMOVA ULICA 26, 1000 LJUBLJANA",46.04293645,14.471678220111198
4361,"USNJARSKA CESTA 1, 1241 KAMNIK",46.223292,14.6110506
4362,"ZADLAZ-ŽABČE 15A, 5220 TOLMIN",46.2048575,13.759129
4363,"DAŠNICA 73, 4228 ŽELEZNIKI",46.2311725,14.1581661
4364,"ZGORNJA HAJDINA 2A, 2288 HAJDINA",46.40655455,15.839936563951628
4365,"ŽADOVINEK 39, 8273 LESKOVEC PRI KRŠKEM",45.9362305,15.4859632
4366,"KOLODVORSKA ULICA 39, 2310 SLOVENSKA BISTRICA",46.39145415,15.583397427161607
4367,"VODNIKOVA CESTA 35, 1000 LJUBLJANA",46.06552305,14.49077505045443
4368,"ČARDAK 4, 8340 ČRNOMELJ",45.5762945,15.185354294587029
4369,"GABERNIK 5, 2314 ZGORNJA POLSKAVA",46.4286892,15.5966449
4370,"BOROVEC 33, 1236 TRZIN",46.12182,14.5493041
4371,"TBILISIJSKA ULICA 61, 1000 LJUBLJANA",46.0377536,14.477504146367398
4372,"BREŽIČ 9, 5220 TOLMIN",46.1869822,13.7353834
4373,"CELJSKA CESTA 2A, 3212 VOJNIK",46.2995734,15.30031580245931
4374,"OBALA 130, 6320 PORTOROŽ - PORTOROSE",45.50225895,13.605607797955432
4375,"LIPOVCI 243B, 9231 BELTINCI",46.62493325,16.214398811617134
4376,"KOKARJE 1, 3331 NAZARJE",46.3027208,14.9389292
